ENTITY_CD,ENTITY_NAME,YEAR,NUM_FREE_LUNCH,PER_FREE_LUNCH,NUM_REDUCED_LUNCH,PER_REDUCED_LUNCH
420401060005,EAST SYRACUSE-MINOA CENTRAL HIGH SCHOOL,2020,380,36,52,5
420401060009,MINOA ELEMENTARY SCHOOL,2020,128,35,14,4
420401060010,PINE GROVE MIDDLE SCHOOL,2020,267,35,43,6
420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,2020,587,22,55,2
420411060002,JAMESVILLE ELEMENTARY SCHOOL,2020,88,25,8,2
420411060003,MOSES DEWITT ELEMENTARY SCHOOL,2020,71,27,12,5
420411060004,TECUMSEH ELEMENTARY SCHOOL,2020,63,22,0,0
420411060005,JAMESVILLE-DEWITT MIDDLE SCHOOL,2020,192,23,18,2
420411060006,JAMESVILLE-DEWITT HIGH SCHOOL,2020,173,18,17,2
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,2020,401,36,69,6
420501060001,ELBRIDGE ELEMENTARY SCHOOL,2020,122,40,22,7
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,2020,122,32,17,4
420501060004,JORDAN-ELBRIDGE MIDDLE SCHOOL,2020,157,37,30,7
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,2020,172,28,28,5
420601040001,FABIUS-POMPEY ELEMENTARY SCHOOL,2020,81,29,14,5
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,2020,91,27,14,4
420701060000,WESTHILL CENTRAL SCHOOL DISTRICT,2020,310,17,49,3
420701060001,WESTHILL HIGH SCHOOL,2020,93,17,13,2
420701060002,CHERRY ROAD ELEMENTARY SCHOOL,2020,71,18,16,4
420701060003,WALBERTA PARK PRIMARY SCHOOL,2020,47,18,4,1
420701060004,ONONDAGA HILL MIDDLE SCHOOL,2020,99,18,16,3
420702030000,SOLVAY UNION FREE SCHOOL DISTRICT,2020,811,59,76,6
420702030001,SOLVAY ELEMENTARY SCHOOL,2020,270,57,14,3
420702030004,SOLVAY HIGH SCHOOL,2020,269,54,39,8
420702030007,SOLVAY MIDDLE SCHOOL,2020,272,67,23,6
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,2020,347,44,24,3
420807040002,ONONDAGA NATION SCHOOL,2020,86,70,3,2
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,2020,134,39,12,4
420807040004,C GRANT GRIMSHAW SCHOOL,2020,127,39,9,3
420901060000,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,2020,1338,25,122,2
420901060002,HARRY E ELDEN ELEMENTARY SCHOOL,2020,141,31,13,3
420901060003,CATHERINE M MCNAMARA ELEMENTARY SCHOOL,2020,138,26,6,1
420901060004,L PEARL PALMER ELEMENTARY SCHOOL,2020,68,15,7,2
420901060005,VAN BUREN ELEMENTARY SCHOOL,2020,133,26,14,3
420901060006,THEODORE R DURGEE JUNIOR HIGH SCHOOL,2020,180,22,14,2
420901060007,CHARLES W BAKER HIGH SCHOOL,2020,280,22,24,2
420901060008,MAE E REYNOLDS SCHOOL,2020,143,32,24,5
420901060009,DONALD S RAY SCHOOL,2020,255,29,20,2
421001060000,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,2020,543,13,75,2
421001060001,FAYETTEVILLE ELEMENTARY SCHOOL,2020,81,16,12,2
421001060002,FAYETTEVILLE-MANLIUS SENIOR HIGH SCHOOL,2020,182,13,22,2
421001060005,EAGLE HILL MIDDLE SCHOOL,2020,69,10,6,1
421001060006,WELLWOOD MIDDLE SCHOOL,2020,114,17,20,3
421001060007,MOTT ROAD ELEMENTARY SCHOOL,2020,58,14,10,2
421001060008,ENDERS ROAD ELEMENTARY SCHOOL,2020,39,7,5,1
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,2020,286,19,44,3
421101060001,K C HEFFERNAN ELEMENTARY SCHOOL,2020,76,19,13,3
421101060003,MARCELLUS HIGH SCHOOL,2020,98,18,10,2
421101060004,C S DRIVER MIDDLE SCHOOL,2020,112,20,21,4
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,2020,319,42,53,7
421201040001,ROCKWELL ELEMENTARY SCHOOL,2020,72,43,6,4
421201040002,WHEELER ELEMENTARY SCHOOL,2020,95,44,15,7
421201040003,ONONDAGA SENIOR HIGH SCHOOL,2020,152,39,32,8
421501060000,LIVERPOOL CENTRAL SCHOOL DISTRICT,2020,2527,36,276,4
421501060001,NATE PERRY ELEMENTARY SCHOOL,2020,179,39,24,5
421501060002,CHESTNUT HILL MIDDLE SCHOOL,2020,187,52,14,4
421501060004,ELMCREST ELEMENTARY SCHOOL,2020,105,26,16,4
421501060005,LIVERPOOL MIDDLE SCHOOL,2020,136,40,16,5
421501060009,CHESTNUT HILL ELEMENTARY SCHOOL,2020,197,51,14,4
421501060010,LIVERPOOL ELEMENTARY SCHOOL,2020,110,40,16,6
421501060011,LIVERPOOL HIGH SCHOOL,2020,708,33,92,4
421501060012,MORGAN ROAD ELEMENTARY SCHOOL,2020,174,36,16,3
421501060013,SOULE ROAD ELEMENTARY SCHOOL,2020,101,28,9,3
421501060014,SOULE ROAD MIDDLE SCHOOL,2020,143,33,16,4
421501060015,LONG BRANCH ELEMENTARY SCHOOL,2020,167,45,10,3
421501060016,DONLIN DRIVE ELEMENTARY SCHOOL,2020,171,38,23,5
421501060019,WILLOW FIELD ELEMENTARY SCHOOL,2020,149,34,10,2
421504020000,LYNCOURT UNION FREE SCHOOL DISTRICT,2020,225,60,15,4
421504020001,LYNCOURT SCHOOL,2020,225,60,15,4
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,2020,124,10,11,1
421601060002,SKANEATELES SENIOR HIGH SCHOOL,2020,39,8,2,0
421601060003,WATERMAN ELEMENTARY SCHOOL,2020,21,9,3,1
421601060004,STATE STREET INTERMEDIATE SCHOOL,2020,34,12,3,1
421601060005,SKANEATELES MIDDLE SCHOOL,2020,30,10,3,1
421800010000,SYRACUSE CITY SCHOOL DISTRICT,2020,15421,81,0,0
421800010003,CLARY MIDDLE SCHOOL,2020,312,78,0,0
421800010004,BELLEVUE ELEMENTARY SCHOOL,2020,319,89,0,0
421800010006,VAN DUYN ELEMENTARY SCHOOL,2020,350,87,0,0
421800010008,EDWARD SMITH K-8 SCHOOL,2020,456,66,0,0
421800010010,ROBERTS K-8 SCHOOL,2020,478,75,0,0
421800010011,MEACHEM ELEMENTARY SCHOOL,2020,259,81,0,0
421800010012,LEMOYNE ELEMENTARY SCHOOL,2020,230,75,0,0
421800010013,SALEM HYDE ELEMENTARY SCHOOL,2020,386,73,0,0
421800010015,HUNTINGTON K-8 SCHOOL,2020,690,75,0,0
421800010021,FRANKLIN ELEMENTARY SCHOOL,2020,604,90,0,0
421800010022,FRAZER K-8 SCHOOL,2020,812,90,0,0
421800010027,PORTER ELEMENTARY SCHOOL,2020,319,90,0,0
421800010028,SEYMOUR DUAL LANGUAGE ACADEMY,2020,487,92,0,0
421800010031,HURLBUT W SMITH K-8 SCHOOL,2020,635,79,0,0
421800010033,CORCORAN HIGH SCHOOL,2020,959,78,0,0
421800010035,GRANT MIDDLE SCHOOL,2020,610,85,0,0
421800010039,NOTTINGHAM HIGH SCHOOL,2020,937,72,0,0
421800010040,HENNINGER HIGH SCHOOL,2020,1402,81,0,0
421800010042,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL,2020,420,95,0,0
421800010043,WEBSTER ELEMENTARY SCHOOL,2020,503,84,0,0
421800010047,INSTITUTE OF TECHNOLOGY AT SYRACUSE CENTRAL,2020,360,65,0,0
421800010048,LINCOLN MIDDLE SCHOOL,2020,470,88,0,0
421800010052,DR WEEKS ELEMENTARY SCHOOL,2020,630,90,0,0
421800010058,EXPEDITIONARY LEARNING MIDDLE SCHOOL,2020,124,72,0,0
421800010070,SYRACUSE LATIN SCHOOL,2020,204,41,0,0
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,2020,867,84,0,0
421800010072,DELAWARE PRIMARY SCHOOL,2020,503,95,0,0
421800010073,SYRACUSE STEM AT BLODGETT,2020,382,92,0,0
421800010074,STEAM AT DR KING ELEMENTARY,2020,390,95,0,0
421800010075,BRIGHTON ACADEMY,2020,323,94,0,0
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,2020,578,86,52,8
421800860854,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,2020,673,70,81,8
421800861124,SYRACUSE ACADEMY OF SCI-CITIZENSHIP,2020,288,79,22,6
421800861125,ONTECH CHARTER HIGH SCHOOL,2020,138,81,0,0
421902040000,TULLY CENTRAL SCHOOL DISTRICT,2020,204,28,24,3
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,2020,86,23,9,2
421902040002,TULLY ELEMENTARY SCHOOL,2020,118,32,15,4
430300050000,CANANDAIGUA CITY SCHOOL DISTRICT,2020,1064,32,131,4
430300050001,CANANDAIGUA PRIMARY-ELEMENTARY SCHOOL,2020,509,35,59,4
430300050002,CANANDAIGUA ACADEMY,2020,299,27,42,4
430300050004,CANANDAIGUA MIDDLE SCHOOL,2020,256,32,30,4
430501040000,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,2020,255,31,43,5
430501040001,BLOOMFIELD HIGH SCHOOL,2020,73,27,16,6
430501040002,BLOOMFIELD MIDDLE SCHOOL,2020,65,31,15,7
430501040004,BLOOMFIELD ELEMENTARY SCHOOL,2020,117,34,12,4
430700010000,GENEVA CITY SCHOOL DISTRICT,2020,1172,59,84,4
430700010001,WEST STREET ELEMENTARY SCHOOL,2020,227,68,17,5
430700010002,NORTH STREET ELEMENTARY SCHOOL,2020,370,62,32,5
430700010005,GENEVA MIDDLE SCHOOL,2020,272,60,15,3
430700010006,GENEVA HIGH SCHOOL,2020,303,50,20,3
430901060000,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),2020,488,44,111,10
430901060001,MARCUS WHITMAN HIGH SCHOOL,2020,125,38,29,9
430901060002,GORHAM ELEMENTARY SCHOOL,2020,120,44,23,8
430901060003,MARCUS WHITMAN MIDDLE SCHOOL,2020,125,46,35,13
430901060007,MIDDLESEX VALLEY ELEMENTARY SCHOOL,2020,118,48,24,10
431101040000,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),2020,304,40,48,6
431101040001,RED JACKET ELEMENTARY SCHOOL,2020,139,42,16,5
431101040002,RED JACKET HIGH SCHOOL,2020,87,35,17,7
431101040003,RED JACKET MIDDLE SCHOOL,2020,78,43,15,8
431201040000,NAPLES CENTRAL SCHOOL DISTRICT,2020,263,44,20,3
431201040002,NAPLES HIGH SCHOOL,2020,115,40,11,4
431201040003,NAPLES ELEMENTARY SCHOOL,2020,148,47,9,3
431301060000,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,2020,566,37,102,7
431301060001,MIDLAKES PRIMARY SCHOOL,2020,126,35,22,6
431301060002,MIDLAKES MIDDLE SCHOOL,2020,97,40,24,10
431301060003,MIDLAKES INTERMEDIATE SCHOOL,2020,175,39,31,7
431301060004,MIDLAKES HIGH SCHOOL,2020,168,34,25,5
431401040000,HONEOYE CENTRAL SCHOOL DISTRICT,2020,186,33,19,3
431401040001,HONEOYE ELEMENTARY SCHOOL,2020,87,36,12,5
431401040002,HONEOYE MIDDLE/HIGH SCHOOL,2020,99,30,7,2
431701060000,VICTOR CENTRAL SCHOOL DISTRICT,2020,863,20,67,2
431701060001,VICTOR INTERMEDIATE SCHOOL,2020,214,22,17,2
431701060002,VICTOR JUNIOR HIGH SCHOOL,2020,123,19,13,2
431701060003,VICTOR PRIMARY SCHOOL,2020,144,21,13,2
431701060004,VICTOR SENIOR HIGH SCHOOL,2020,265,19,17,1
431701060005,VICTOR EARLY CHILDHOOD SCHOOL,2020,117,20,7,1
440102060000,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,2020,927,24,182,5
440102060001,LITTLE BRITAIN ELEMENTARY SCHOOL,2020,66,16,19,5
440102060002,TAFT ELEMENTARY SCHOOL,2020,129,24,27,5
440102060003,WASHINGTONVILLE SENIOR HIGH SCHOOL,2020,307,23,57,4
440102060004,WASHINGTONVILLE MIDDLE SCHOOL,2020,233,24,42,4
440102060005,ROUND HILL ELEMENTARY SCHOOL,2020,192,33,37,6
440201020000,CHESTER UNION FREE SCHOOL DISTRICT,2020,272,28,63,6
440201020001,CHESTER ACADEMY-MIDDLE/HIGH SCHOOL,2020,163,27,41,7
440201020002,CHESTER ELEMENTARY SCHOOL,2020,109,29,22,6
440301060000,CORNWALL CENTRAL SCHOOL DISTRICT,2020,466,15,68,2
440301060001,WILLOW AVENUE ELEMENTARY SCHOOL,2020,42,16,5,2
440301060002,CORNWALL-ON-HUDSON ELEMENTARY SCHOOL,2020,32,14,3,1
440301060003,CORNWALL CENTRAL HIGH SCHOOL,2020,156,14,16,1
440301060004,CORNWALL ELEMENTARY SCHOOL,2020,92,17,19,3
440301060005,CORNWALL MIDDLE SCHOOL,2020,144,15,25,3
440401060000,PINE BUSH CENTRAL SCHOOL DISTRICT,2020,1959,40,456,9
440401060001,E J RUSSELL ELEMENTARY SCHOOL,2020,174,33,41,8
440401060004,CRISPELL MIDDLE SCHOOL,2020,254,37,59,9
440401060005,PINE BUSH SENIOR HIGH SCHOOL,2020,616,37,161,10
440401060006,CIRCLEVILLE ELEMENTARY SCHOOL,2020,168,40,36,8
440401060007,CIRCLEVILLE MIDDLE SCHOOL,2020,267,47,76,13
440401060008,PAKANASINK ELEMENTARY SCHOOL,2020,230,55,47,11
440401060009,PINE BUSH ELEMENTARY SCHOOL,2020,250,40,36,6
440601040000,GOSHEN CENTRAL SCHOOL DISTRICT,2020,689,24,100,3
440601040001,GOSHEN CENTRAL HIGH SCHOOL,2020,223,23,43,4
440601040003,SCOTCHTOWN AVENUE SCHOOL,2020,128,22,16,3
440601040004,C J HOOKER MIDDLE SCHOOL,2020,176,24,25,3
440601040005,GOSHEN INTERMEDIATE SCHOOL,2020,162,26,16,3
440901040000,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,2020,328,34,51,5
440901040001,FORT MONTGOMERY ELEMENTARY SCHOOL,2020,71,42,14,8
440901040003,JAMES I O'NEILL HIGH SCHOOL,2020,102,21,20,4
440901040004,HIGHLAND FALLS INTERMEDIATE SCHOOL,2020,155,49,17,5
441000010000,MIDDLETOWN CITY SCHOOL DISTRICT,2020,5189,70,463,6
441000010006,WILLIAM A CARTER SCHOOL,2020,582,74,44,6
441000010009,MIDDLETOWN HIGH SCHOOL,2020,1518,65,125,5
441000010010,MIDDLETOWN TWIN TOWERS MIDDLE SCHOOL,2020,744,73,75,7
441000010014,MONHAGEN MIDDLE SCHOOL,2020,581,69,37,4
441000010015,MAPLE HILL ELEMENTARY SCHOOL,2020,739,72,87,8
441000010018,PRESIDENTIAL PARK ELEMENTARY SCHOOL,2020,1025,73,95,7
441101040000,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,2020,795,23,170,5
441101040001,MINISINK VALLEY HIGH SCHOOL,2020,251,21,54,4
441101040002,MINISINK VALLEY ELEMENTARY SCHOOL,2020,96,21,13,3
441101040003,MINISINK VALLEY MIDDLE SCHOOL,2020,200,24,34,4
441101040004,OTISVILLE ELEMENTARY SCHOOL,2020,137,25,40,7
441101040005,MINISINK VALLEY INTERMEDIATE SCHOOL,2020,111,24,29,6
441201060000,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,2020,1923,29,273,4
441201060001,PINE TREE ELEMENTARY SCHOOL,2020,238,28,29,3
441201060002,CENTRAL VALLEY SCHOOL,2020,160,31,22,4
441201060003,NORTH MAIN STREET SCHOOL,2020,203,39,20,4
441201060005,SMITH CLOVE ELEMENTARY SCHOOL,2020,195,37,34,6
441201060006,MONROE-WOODBURY HIGH SCHOOL,2020,589,25,82,3
441201060009,MONROE-WOODBURY MIDDLE SCHOOL,2020,463,28,78,5
441201060011,SAPPHIRE ELEMENTARY SCHOOL,2020,75,27,8,3
441202020000,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT,2020,145,87,0,0
441202020001,KIRYAS JOEL VILLAGE SCHOOL,2020,145,87,0,0
441301060000,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),2020,1328,32,195,5
441301060001,EAST COLDENHAM ELEMENTARY SCHOOL,2020,114,36,16,5
441301060002,MONTGOMERY ELEMENTARY SCHOOL,2020,151,27,20,4
441301060003,WALDEN ELEMENTARY SCHOOL,2020,171,39,17,4
441301060004,VALLEY CENTRAL HIGH SCHOOL,2020,411,30,76,5
441301060006,VALLEY CENTRAL MIDDLE SCHOOL,2020,315,33,42,4
441301060007,BEREA ELEMENTARY SCHOOL,2020,166,34,24,5
441600010000,NEWBURGH CITY SCHOOL DISTRICT,2020,6296,58,114,1
441600010001,BALMVILLE SCHOOL,2020,213,54,10,3
441600010003,HERITAGE MIDDLE SCHOOL,2020,527,56,10,1
441600010004,FOSTERTOWN ETC MAGNET SCHOOL,2020,277,43,15,2
441600010005,GARDNERTOWN FUNDAMENTAL MAGNET SCHOOL,2020,324,54,6,1
441600010006,GAMS HIGH TECH MAGNET SCHOOL,2020,472,77,4,1
441600010009,HORIZON-ON-THE-HUDSON MAGNET SCHOOL,2020,282,69,5,1
441600010010,NEW WINDSOR SCHOOL,2020,247,53,8,2
441600010012,VAILS GATE HIGH TECH MAGNET SCHOOL,2020,392,71,7,1
441600010016,SOUTH MIDDLE SCHOOL,2020,538,58,10,1
441600010017,NEWBURGH FREE ACADEMY-MAIN CAMPUS,2020,1725,52,18,1
441600010020,TEMPLE HILL SCHOOL,2020,684,70,17,2
441600010021,MEADOW HILL GLOBAL EXPLORATIONS MAGNET SCHOOL,2020,615,58,4,0
441800050000,PORT JERVIS CITY SCHOOL DISTRICT,2020,1277,52,54,2
441800050001,ANNA S KUHL ELEMENTARY SCHOOL,2020,523,60,13,1
441800050002,N A HAMILTON BICENTENIAL SCHOOL,2020,211,49,0,0
441800050005,PORT JERVIS MIDDLE SCHOOL,2020,181,47,7,2
441800050006,PORT JERVIS SENIOR HIGH SCHOOL,2020,362,48,34,5
441903020000,TUXEDO UNION FREE SCHOOL DISTRICT,2020,43,19,11,5
441903020001,GEORGE F BAKER HIGH SCHOOL,2020,17,17,2,2
441903020002,GEORGE GRANT MASON ELEMENTARY SCHOOL,2020,26,21,9,7
442101060000,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,2020,579,16,73,2
442101060002,WARWICK VALLEY HIGH SCHOOL,2020,199,15,24,2
442101060003,WARWICK VALLEY MIDDLE SCHOOL,2020,187,18,24,2
442101060004,PARK AVENUE ELEMENTARY SCHOOL,2020,77,16,15,3
442101060007,SANFORDVILLE ELEMENTARY SCHOOL,2020,116,17,10,1
442111020000,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,2020,126,27,22,5
442111020001,GREENWOOD LAKE MIDDLE SCHOOL,2020,76,26,14,5
442111020002,GREENWOOD LAKE ELEMENTARY SCHOOL,2020,50,27,8,4
442115020000,FLORIDA UNION FREE SCHOOL DISTRICT,2020,197,25,28,4
442115020001,S S SEWARD INSTITUTE,2020,109,25,18,4
442115020002,GOLDEN HILL ELEMENTARY,2020,88,25,10,3
450101060000,ALBION CENTRAL SCHOOL DISTRICT,2020,968,54,128,7
450101060002,RONALD L SODOMA ELEMENTARY SCHOOL,2020,457,56,60,7
450101060003,CHARLES D'AMICO HIGH SCHOOL,2020,269,49,36,7
450101060005,CARL I BERGERSON MIDDLE SCHOOL,2020,242,57,32,7
450607040000,KENDALL CENTRAL SCHOOL DISTRICT,2020,296,43,44,6
450607040002,KENDALL JUNIOR-SENIOR HIGH SCHOOL,2020,141,42,24,7
450607040003,KENDALL ELEMENTARY SCHOOL,2020,155,45,20,6
450704040000,HOLLEY CENTRAL SCHOOL DISTRICT,2020,459,51,48,5
450704040001,HOLLEY JUNIOR SENIOR HIGH SCHOOL,2020,184,44,26,6
450704040005,HOLLEY ELEMENTARY SCHOOL,2020,275,57,22,5
450801060000,MEDINA CENTRAL SCHOOL DISTRICT,2020,764,55,19,1
450801060002,OAK ORCHARD SCHOOL,2020,202,51,4,1
450801060003,CLIFFORD WISE INTERMEDIATE/MIDDLE SCHOOL,2020,257,61,3,1
450801060004,MEDINA HIGH SCHOOL,2020,305,54,12,2
451001040000,LYNDONVILLE CENTRAL SCHOOL DISTRICT,2020,143,24,42,7
451001040001,LYNDONVILLE ELEMENTARY SCHOOL,2020,59,19,21,7
451001040002,L A WEBBER MIDDLE-HIGH SCHOOL,2020,84,30,21,8
460102040000,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,2020,589,55,63,6
460102040006,ALTMAR-PARISH-WILLIAMSTOWN JR/SR HIGH SCHOOL,2020,283,52,29,5
460102040007,ALTMAR-PARISH-WILLIAMSTOWN ELEMENTARY SCHOOL,2020,306,58,34,6
460500010000,FULTON CITY SCHOOL DISTRICT,2020,1855,58,0,0
460500010001,FAIRGRIEVE SCHOOL,2020,302,67,0,0
460500010005,G RAY BODLEY HIGH SCHOOL,2020,581,61,0,0
460500010006,FULTON JUNIOR HIGH SCHOOL,2020,386,74,0,0
460500010007,GRANBY ELEMENTARY SCHOOL,2020,255,54,0,0
460500010008,J E LANIGAN SCHOOL,2020,192,42,0,0
460500010011,VOLNEY ELEMENTARY SCHOOL,2020,139,41,0,0
460701040000,HANNIBAL CENTRAL SCHOOL DISTRICT,2020,815,66,41,3
460701040001,KENNEY MIDDLE SCHOOL,2020,244,65,14,4
460701040002,HANNIBAL HIGH SCHOOL,2020,262,65,11,3
460701040003,FAIRLEY SCHOOL,2020,309,67,16,3
460801060000,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,2020,1458,41,142,4
460801060001,AURA A COLE ELEMENTARY SCHOOL,2020,171,48,13,4
460801060002,BREWERTON ELEMENTARY SCHOOL,2020,130,31,10,2
460801060005,PAUL V MOORE HIGH SCHOOL,2020,379,34,42,4
460801060006,MILLARD HAWK PRIMARY SCHOOL,2020,206,45,26,6
460801060007,HASTINGS MALLORY ELEMENTARY SCHOOL,2020,207,54,14,4
460801060008,CENTRAL SQUARE MIDDLE SCHOOL,2020,365,43,37,4
460901060000,MEXICO CENTRAL SCHOOL DISTRICT,2020,993,51,87,4
460901060001,MEXICO ELEMENTARY SCHOOL,2020,163,50,14,4
460901060002,PALERMO ELEMENTARY SCHOOL,2020,104,56,11,6
460901060003,MEXICO HIGH SCHOOL,2020,249,43,34,6
460901060004,NEW HAVEN ELEMENTARY SCHOOL,2020,138,57,4,2
460901060005,MEXICO MIDDLE SCHOOL,2020,339,55,24,4
461300010000,OSWEGO CITY SCHOOL DISTRICT,2020,1681,46,123,3
461300010002,CHARLES E RILEY ELEMENTARY SCHOOL,2020,230,55,13,3
461300010003,LEIGHTON ELEMENTARY SCHOOL,2020,166,59,4,1
461300010004,FITZHUGH PARK ELEMENTARY SCHOOL,2020,251,60,15,4
461300010005,KINGSFORD PARK ELEMENTARY SCHOOL,2020,183,41,10,2
461300010006,MINETTO ELEMENTARY SCHOOL,2020,163,38,13,3
461300010007,OSWEGO MIDDLE SCHOOL,2020,267,48,24,4
461300010008,OSWEGO HIGH SCHOOL,2020,421,39,44,4
461801040000,PULASKI CENTRAL SCHOOL DISTRICT,2020,383,41,69,7
461801040001,PULASKI HIGH SCHOOL,2020,111,38,16,5
461801040003,PULASKI ELEMENTARY SCHOOL,2020,184,47,37,10
461801040004,PULASKI MIDDLE SCHOOL,2020,88,37,16,7
461901040000,SANDY CREEK CENTRAL SCHOOL DISTRICT,2020,350,47,35,5
461901040001,SANDY CREEK HIGH SCHOOL,2020,89,44,7,3
461901040002,SANDY CREEK ELEMENTARY SCHOOL,2020,174,49,17,5
461901040003,SANDY CREEK MIDDLE SCHOOL,2020,87,48,11,6
462001060000,PHOENIX CENTRAL SCHOOL DISTRICT,2020,796,48,79,5
462001060001,MICHAEL A MAROUN ELEMENTARY SCHOOL,2020,314,50,27,4
462001060004,EMERSON J DILLON MIDDLE SCHOOL,2020,250,48,27,5
462001060006,JOHN C BIRDLEBOUGH HIGH SCHOOL,2020,232,47,25,5
470202040000,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,2020,172,51,42,12
470202040002,GILBERTSVILLE-MOUNT UPTON ELEMENTARY SCHOOL,2020,106,58,26,14
470202040003,GILBERTSVILLE-MOUNT UPTON JUNIOR-SENIOR HIGH SCHOOL,2020,66,43,16,10
470501040000,EDMESTON CENTRAL SCHOOL DISTRICT,2020,142,40,28,8
470501040001,EDMESTON CENTRAL SCHOOL,2020,142,40,28,8
470801040000,LAURENS CENTRAL SCHOOL DISTRICT,2020,172,57,31,10
470801040001,LAURENS CENTRAL SCHOOL,2020,172,57,31,10
470901040000,SCHENEVUS CENTRAL SCHOOL DISTRICT,2020,128,39,38,12
470901040001,SCHENEVUS CENTRAL SCHOOL,2020,128,39,38,12
471101040000,MILFORD CENTRAL SCHOOL DISTRICT,2020,137,41,15,4
471101040001,MILFORD CENTRAL SCHOOL,2020,137,41,15,4
471201040000,MORRIS CENTRAL SCHOOL DISTRICT,2020,145,47,16,5
471201040001,MORRIS CENTRAL SCHOOL,2020,145,47,16,5
471400010000,ONEONTA CITY SCHOOL DISTRICT,2020,387,22,36,2
471400010002,ONEONTA SENIOR HIGH SCHOOL,2020,117,24,10,2
471400010003,VALLEYVIEW ELEMENTARY SCHOOL,2020,44,15,5,2
471400010004,GREATER PLAINS ELEMENTARY SCHOOL,2020,47,16,5,2
471400010007,ONEONTA MIDDLE SCHOOL,2020,119,30,11,3
471400010008,RIVERSIDE ELEMENTARY SCHOOL,2020,60,23,5,2
471601040000,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,2020,264,37,25,3
471601040004,UNADILLA ELEMENTARY SCHOOL,2020,131,39,7,2
471601040005,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,2020,65,31,8,4
471601040006,UNATEGO MIDDLE SCHOOL,2020,68,39,10,6
471701040000,COOPERSTOWN CENTRAL SCHOOL DISTRICT,2020,167,20,45,6
471701040001,COOPERSTOWN ELEMENTARY SCHOOL,2020,90,22,26,6
471701040003,COOPERSTOWN JUNIOR/SENIOR HIGH SCHOOL,2020,77,19,19,5
472001040000,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,2020,206,51,32,8
472001040001,RICHFIELD SPRINGS CENTRAL SCHOOL,2020,122,57,16,7
472001040002,RICHFIELD SPRINGS JR/SR HIGH SCHOOL,2020,84,45,16,9
472202040000,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT,2020,152,36,31,7
472202040001,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL,2020,152,36,31,7
472506040000,WORCESTER CENTRAL SCHOOL DISTRICT,2020,135,42,22,7
472506040001,WORCESTER SCHOOL,2020,135,42,22,7
480101060000,MAHOPAC CENTRAL SCHOOL DISTRICT,2020,625,16,47,1
480101060001,MAHOPAC HIGH SCHOOL,2020,174,13,15,1
480101060002,AUSTIN ROAD ELEMENTARY SCHOOL,2020,105,17,8,1
480101060004,MAHOPAC MIDDLE SCHOOL,2020,141,15,13,1
480101060005,LAKEVIEW ELEMENTARY SCHOOL,2020,135,24,6,1
480101060006,FULMAR ROAD ELEMENTARY SCHOOL,2020,66,13,5,1
480101060008,MAHOPAC FALLS SCHOOL,2020,4,36,0,0
480102060000,CARMEL CENTRAL SCHOOL DISTRICT,2020,1077,27,129,3
480102060001,KENT PRIMARY SCHOOL,2020,131,31,13,3
480102060002,KENT ELEMENTARY SCHOOL,2020,105,25,9,2
